"chw" "question" "score"
"19114" "fcd13ae716841026ee760704bb0da4a8" "form.family_planning_group.avail_immediate" 0.0116819571898178
"19115" "89fda0284e008d2e0c980fb13f9a9d0f" "form.family_planning_group.avail_immediate" 0.00502093034807811
"19116" "fcd13ae716841026ee760704bb0d7fee" "form.family_planning_group.avail_immediate" 0.0141766785366063
"19117" "89fda0284e008d2e0c980fb13f9a3e49" "form.family_planning_group.avail_immediate" 0.00741114938476287
"19118" "89fda0284e008d2e0c980fb13f999899" "form.family_planning_group.avail_immediate" 0.00429179858631607
"19119" "89fda0284e008d2e0c980fb13f95ad0e" "form.family_planning_group.avail_immediate" 0.000783890475435102
"19120" "89fda0284e008d2e0c980fb13f97031c" "form.family_planning_group.avail_immediate" 0.0282137765830309
"19121" "89fda0284e008d2e0c980fb13f954d49" "form.family_planning_group.avail_immediate" 0.0339725682203086
"19122" "89fda0284e008d2e0c980fb13f987fd5" "form.family_planning_group.avail_immediate" 0.0092557746172991
"19123" "70c6ba6f55ed21716fe725c214691571" "form.family_planning_group.avail_immediate" 0.010542205463976
"19124" "89fda0284e008d2e0c980fb13f94e6b6" "form.family_planning_group.avail_immediate" 0.0377441670555181
"19125" "89fda0284e008d2e0c980fb13f9a68f3" "form.family_planning_group.avail_immediate" 0.0174628618653568
"19126" "fcd13ae716841026ee760704bb0d7ba4" "form.family_planning_group.avail_immediate" 0.0081380745107263
"19127" "fcd13ae716841026ee760704bb0d89a7" "form.family_planning_group.avail_immediate" 0.0222364176765129
"19128" "89fda0284e008d2e0c980fb13f998a68" "form.family_planning_group.avail_immediate" 0.000792150944226698
"19129" "89fda0284e008d2e0c980fb13f9a0d1f" "form.family_planning_group.avail_immediate" 0.0253866307482144
"19130" "89fda0284e008d2e0c980fb13f97256b" "form.family_planning_group.avail_immediate" 0.00253090428807664
"19131" "89fda0284e008d2e0c980fb13f9849f8" "form.family_planning_group.avail_immediate" 0.0110774035373936
"19132" "89fda0284e008d2e0c980fb13f9a6d98" "form.family_planning_group.avail_immediate" 0.00448468626823083
"19133" "89fda0284e008d2e0c980fb13f95cb81" "form.family_planning_group.avail_immediate" 0.00579970357212264
"19134" "89fda0284e008d2e0c980fb13f96e561" "form.family_planning_group.avail_immediate" 0.00173605056062054
"19135" "89fda0284e008d2e0c980fb13f98f9d5" "form.family_planning_group.avail_immediate" 0.00792018718031984
"19136" "89fda0284e008d2e0c980fb13f9afb45" "form.family_planning_group.avail_immediate" 0.00681283631700118
"19137" "fcd13ae716841026ee760704bb0d92e5" "form.family_planning_group.avail_immediate" 0.0299871901884059
"19138" "89fda0284e008d2e0c980fb13f958a63" "form.family_planning_group.avail_immediate" 0.00120149016670948
"19139" "fb6e0b19cbe3ef683a10c4c47669d46d" "form.family_planning_group.avail_immediate" 0.00502093034807811
"19140" "89fda0284e008d2e0c980fb13f96cf64" "form.family_planning_group.avail_immediate" 0.00595604373440547
"19141" "89fda0284e008d2e0c980fb13f967b9f" "form.family_planning_group.avail_immediate" 0.00135352017645477
"19142" "89fda0284e008d2e0c980fb13f9a1c42" "form.family_planning_group.avail_immediate" 0.000253722249404249
"19143" "89fda0284e008d2e0c980fb13f98fd43" "form.family_planning_group.avail_immediate" 0.00681705533445958
"19144" "89fda0284e008d2e0c980fb13f97540b" "form.family_planning_group.avail_immediate" 0.00502093034807811
"19145" "89fda0284e008d2e0c980fb13f96f087" "form.family_planning_group.avail_immediate" 0.00505187166681592
"19146" "89fda0284e008d2e0c980fb13f97710a" "form.family_planning_group.avail_immediate" 0.00120149016670948
"19147" "89fda0284e008d2e0c980fb13f96fddb" "form.family_planning_group.avail_immediate" 0.00236080216736208
"19148" "89fda0284e008d2e0c980fb13f9b05d4" "form.family_planning_group.avail_immediate" 0.0145910092270532
"19149" "89fda0284e008d2e0c980fb13f9a06a3" "form.family_planning_group.avail_immediate" 0.00357080538580013
"19150" "89fda0284e008d2e0c980fb13f9a052b" "form.family_planning_group.avail_immediate" 0.00622890859392938
"19151" "89fda0284e008d2e0c980fb13f96bd60" "form.family_planning_group.avail_immediate" 0.00251501891958849
"19152" "89fda0284e008d2e0c980fb13f993d70" "form.family_planning_group.avail_immediate" 0.00502093034807811
"19153" "89fda0284e008d2e0c980fb13f95d481" "form.family_planning_group.immediate_appropriate" 0.16728091394869
"19154" "89fda0284e008d2e0c980fb13f978216" "form.family_planning_group.immediate_appropriate" 0.0132896720927586
"19155" "89fda0284e008d2e0c980fb13f9917a0" "form.family_planning_group.immediate_appropriate" 0.00562696694586157
"19156" "89fda0284e008d2e0c980fb13f9b323a" "form.family_planning_group.immediate_appropriate" 0.0557046258872923
"19157" "89fda0284e008d2e0c980fb13f97b53a" "form.family_planning_group.immediate_appropriate" 0.0073668549564053
"19158" "70c6ba6f55ed21716fe725c2146982df" "form.family_planning_group.immediate_appropriate" 0.00690092378297027
"19159" "89fda0284e008d2e0c980fb13f99fba3" "form.family_planning_group.immediate_appropriate" 0.036976554185454
"19160" "89fda0284e008d2e0c980fb13f99a86d" "form.family_planning_group.immediate_appropriate" 0.0195138210968299
"19161" "89fda0284e008d2e0c980fb13f9a51a9" "form.family_planning_group.immediate_appropriate" 0.0253700684996057
"19162" "89fda0284e008d2e0c980fb13f982710" "form.family_planning_group.immediate_appropriate" 0.0105134872247339
"19163" "89fda0284e008d2e0c980fb13f95205a" "form.family_planning_group.immediate_appropriate" 0.0153828009355409
"19164" "89fda0284e008d2e0c980fb13f97e56a" "form.family_planning_group.immediate_appropriate" 0.024076618118728
"19165" "89fda0284e008d2e0c980fb13f9ad060" "form.family_planning_group.immediate_appropriate" 0.0155941459720208
"19166" "89fda0284e008d2e0c980fb13f99f8e5" "form.family_planning_group.immediate_appropriate" 0.0598974003878237
"19167" "89fda0284e008d2e0c980fb13f975e5c" "form.family_planning_group.immediate_appropriate" 0.0315824982530214
"19168" "89fda0284e008d2e0c980fb13f996b98" "form.family_planning_group.immediate_appropriate" 0.0172143657528229
"19169" "70c6ba6f55ed21716fe725c21469d627" "form.family_planning_group.immediate_appropriate" 0.0102493522486334
"19170" "89fda0284e008d2e0c980fb13f9aa5ec" "form.family_planning_group.immediate_appropriate" 0.00254109175530344
"19171" "89fda0284e008d2e0c980fb13f953df5" "form.family_planning_group.immediate_appropriate" 0.00991571986143398
"19172" "89fda0284e008d2e0c980fb13f96a8a3" "form.family_planning_group.immediate_appropriate" 0.00508968805984704
"19173" "89fda0284e008d2e0c980fb13f9aee39" "form.family_planning_group.immediate_appropriate" 0.0230596402378938
"19174" "89fda0284e008d2e0c980fb13f96807a" "form.family_planning_group.immediate_appropriate" 0.0364698614234143
"19175" "89fda0284e008d2e0c980fb13f9623b3" "form.family_planning_group.immediate_appropriate" 0.0151320847624549
"19176" "89fda0284e008d2e0c980fb13f9a94f7" "form.family_planning_group.immediate_appropriate" 0.00304470479000787
"19177" "89fda0284e008d2e0c980fb13f9ab9a8" "form.family_planning_group.immediate_appropriate" 0.00550583149610989
"19178" "89fda0284e008d2e0c980fb13f96372c" "form.family_planning_group.immediate_appropriate" 0.0276714016872968
"19179" "89fda0284e008d2e0c980fb13f99f90d" "form.family_planning_group.immediate_appropriate" 0.0092036665949636
"19180" "89fda0284e008d2e0c980fb13f98fe2e" "form.family_planning_group.immediate_appropriate" 0.00899172992385637
"19181" "89fda0284e008d2e0c980fb13f97cef7" "form.family_planning_group.immediate_appropriate" 0.000287653624461113
"19182" "89fda0284e008d2e0c980fb13f987d0e" "form.family_planning_group.immediate_appropriate" 0.00968755907346981
"19183" "89fda0284e008d2e0c980fb13f9b3f75" "form.family_planning_group.immediate_appropriate" 0.0391057133369929
"19184" "89fda0284e008d2e0c980fb13f957a1e" "form.family_planning_group.immediate_appropriate" 0.0798690672339512
"19185" "89fda0284e008d2e0c980fb13f98d506" "form.family_planning_group.immediate_appropriate" 0.00420306323147389
"19186" "89fda0284e008d2e0c980fb13f9b19cd" "form.family_planning_group.immediate_appropriate" 0.0105553915323574
"19187" "89fda0284e008d2e0c980fb13f9ad330" "form.family_planning_group.immediate_appropriate" 0.00950453031806448
"19188" "89fda0284e008d2e0c980fb13f96a690" "form.family_planning_group.immediate_appropriate" 0.00485780776114401
"19189" "89fda0284e008d2e0c980fb13f99a3ad" "form.family_planning_group.immediate_appropriate" 0.00125715271610485
"19190" "89fda0284e008d2e0c980fb13f97d834" "form.family_planning_group.immediate_appropriate" 0.0283411364517275
"19191" "89fda0284e008d2e0c980fb13f972945" "form.family_planning_group.immediate_appropriate" 0.00579363137311639
"19192" "89fda0284e008d2e0c980fb13f97dff4" "form.family_planning_group.immediate_appropriate" 0.0367074358556544
"19193" "89fda0284e008d2e0c980fb13f985425" "form.family_planning_group.immediate_appropriate" 0.0327650424440303
"19194" "89fda0284e008d2e0c980fb13f955485" "form.family_planning_group.immediate_appropriate" 0.027279513999206
"19195" "89fda0284e008d2e0c980fb13f9899b3" "form.family_planning_group.immediate_appropriate" 0.0230596402378938
"19196" "70c6ba6f55ed21716fe725c214694428" "form.family_planning_group.immediate_appropriate" 0.011356599132952
"19197" "89fda0284e008d2e0c980fb13f969126" "form.family_planning_group.immediate_appropriate" 0.086657424505302
"19198" "89fda0284e008d2e0c980fb13f964b7e" "form.family_planning_group.immediate_appropriate" 0.000923605281154862
"19199" "70c6ba6f55ed21716fe725c21469fe3b" "form.family_planning_group.immediate_appropriate" 0.0306293882123927
"19200" "89fda0284e008d2e0c980fb13f952278" "form.family_planning_group.immediate_appropriate" 0.0231466829980015
"19201" "70c6ba6f55ed21716fe725c21469a1e0" "form.family_planning_group.immediate_appropriate" 0.0149101443829365
"19202" "89fda0284e008d2e0c980fb13f95bb9f" "form.family_planning_group.immediate_appropriate" 0.014191576596252
"19203" "89fda0284e008d2e0c980fb13f979bb8" "form.family_planning_group.immediate_appropriate" 0.0146437448810573
"19204" "89fda0284e008d2e0c980fb13f950d25" "form.family_planning_group.immediate_appropriate" 0.0127232965442373
"19205" "89fda0284e008d2e0c980fb13f98af77" "form.family_planning_group.immediate_appropriate" 0.00204880193808973
"19206" "89fda0284e008d2e0c980fb13f9a6a78" "form.family_planning_group.immediate_appropriate" 0.00355832181536168
"19207" "89fda0284e008d2e0c980fb13f958239" "form.family_planning_group.immediate_appropriate" 0.0205060973595368
"19208" "89fda0284e008d2e0c980fb13f9b1ab6" "form.family_planning_group.immediate_appropriate" 0.0227165961078773
"19209" "89fda0284e008d2e0c980fb13f9a4d8a" "form.family_planning_group.immediate_appropriate" 0.019328972044537
"19210" "89fda0284e008d2e0c980fb13f95e9b4" "form.family_planning_group.immediate_appropriate" 0.00275495100255503
"19211" "89fda0284e008d2e0c980fb13f97eeaa" "form.family_planning_group.immediate_appropriate" 0.0171461250254063
"19212" "89fda0284e008d2e0c980fb13f9a6042" "form.family_planning_group.immediate_appropriate" 0.0100317752244996
"19213" "89fda0284e008d2e0c980fb13f9ab153" "form.family_planning_group.immediate_appropriate" 0.00485780776114401
"19214" "89fda0284e008d2e0c980fb13f9ad888" "form.family_planning_group.immediate_appropriate" 0.0123849493571535
"19215" "89fda0284e008d2e0c980fb13f994cf8" "form.family_planning_group.immediate_appropriate" 0.0201397079988575
"19216" "89fda0284e008d2e0c980fb13f97583c" "form.family_planning_group.immediate_appropriate" 0.00178696167669018
"19217" "89fda0284e008d2e0c980fb13f992222" "form.family_planning_group.immediate_appropriate" 0.00725903945215412
"19218" "89fda0284e008d2e0c980fb13f95f2b4" "form.family_planning_group.immediate_appropriate" 0.012889299624048
"19219" "89fda0284e008d2e0c980fb13f9b2365" "form.family_planning_group.immediate_appropriate" 0.0227165961078773
"19220" "89fda0284e008d2e0c980fb13f9866e8" "form.family_planning_group.immediate_appropriate" 0.0358003416405397
"19221" "89fda0284e008d2e0c980fb13f9a88cd" "form.family_planning_group.immediate_appropriate" 0.00355832181536168
"19222" "89fda0284e008d2e0c980fb13f9628e2" "form.family_planning_group.immediate_appropriate" 0.0425426452082936
"19223" "89fda0284e008d2e0c980fb13f95300e" "form.family_planning_group.immediate_appropriate" 0.0186470267150823
"19224" "89fda0284e008d2e0c980fb13f970282" "form.family_planning_group.immediate_appropriate" 0.000682779067729838
"19225" "89fda0284e008d2e0c980fb13f98b956" "form.family_planning_group.immediate_appropriate" 0.00486865146370788
"19226" "70c6ba6f55ed21716fe725c214692ffd" "form.family_planning_group.immediate_appropriate" 0.0101409378810819
"19227" "89fda0284e008d2e0c980fb13f94e5b7" "form.family_planning_group.immediate_appropriate" 0.0282444908031757
"19228" "89fda0284e008d2e0c980fb13f983809" "form.family_planning_group.immediate_appropriate" 0.000791179896959791
"19229" "89fda0284e008d2e0c980fb13f99d8c6" "form.family_planning_group.immediate_appropriate" 0.0138188354042734
"19230" "89fda0284e008d2e0c980fb13f95b755" "form.family_planning_group.immediate_appropriate" 0.00190629041456222
"19231" "89fda0284e008d2e0c980fb13f98ed57" "form.family_planning_group.immediate_appropriate" 0.0466855628041502
"19232" "89fda0284e008d2e0c980fb13f979609" "form.family_planning_group.immediate_appropriate" 0.0714141299882943
"19233" "89fda0284e008d2e0c980fb13f961f23" "form.family_planning_group.immediate_appropriate" 0.0191385079718499
"19234" "89fda0284e008d2e0c980fb13f97850c" "form.family_planning_group.immediate_appropriate" 0.0302972617081543
"19235" "89fda0284e008d2e0c980fb13f964e6a" "form.family_planning_group.immediate_appropriate" 0.0380642451899564
"19236" "89fda0284e008d2e0c980fb13f97fc0a" "form.family_planning_group.immediate_appropriate" 0.0101409378810819
"19237" "89fda0284e008d2e0c980fb13f95fe45" "form.family_planning_group.immediate_appropriate" 0.00158406290233111
"19238" "89fda0284e008d2e0c980fb13f999c89" "form.family_planning_group.immediate_appropriate" 0.0227924772287369
"19239" "89fda0284e008d2e0c980fb13f99a592" "form.family_planning_group.immediate_appropriate" 0.0153828009355409
"19240" "89fda0284e008d2e0c980fb13f997d88" "form.family_planning_group.immediate_appropriate" 0.0102055891228948
"19241" "89fda0284e008d2e0c980fb13f966e31" "form.family_planning_group.immediate_appropriate" 0.0159475318742176
"19242" "89fda0284e008d2e0c980fb13f981bae" "form.family_planning_group.immediate_appropriate" 0.010449686407026
"19243" "89fda0284e008d2e0c980fb13f989136" "form.family_planning_group.immediate_appropriate" 8.61833930697439e-05
"19244" "89fda0284e008d2e0c980fb13f995be3" "form.family_planning_group.immediate_appropriate" 0.0128291282934041
"19245" "89fda0284e008d2e0c980fb13f98c6e0" "form.family_planning_group.immediate_appropriate" 0.0104977365017445
"19246" "89fda0284e008d2e0c980fb13f97722c" "form.family_planning_group.immediate_appropriate" 0.00683602354325021
"19247" "89fda0284e008d2e0c980fb13f992875" "form.family_planning_group.immediate_appropriate" 0.0414705947663053
"19248" "89fda0284e008d2e0c980fb13f9a5551" "form.family_planning_group.immediate_appropriate" 0.0197545228644511
"19249" "89fda0284e008d2e0c980fb13f96554b" "form.family_planning_group.immediate_appropriate" 0.00942656487918652
"19250" "89fda0284e008d2e0c980fb13f9b46eb" "form.family_planning_group.immediate_appropriate" 0.018452614291764
"19251" "70c6ba6f55ed21716fe725c21469c91d" "form.family_planning_group.immediate_appropriate" 0.0191251659246184
"19252" "89fda0284e008d2e0c980fb13f98736b" "form.family_planning_group.immediate_appropriate" 0.0196508753492296
"19253" "89fda0284e008d2e0c980fb13f95f7a6" "form.family_planning_group.immediate_appropriate" 0.0125390657919212
"19254" "89fda0284e008d2e0c980fb13f94d6ef" "form.family_planning_group.immediate_appropriate" 0.0396272052256614
"19255" "89fda0284e008d2e0c980fb13f9859d8" "form.family_planning_group.immediate_appropriate" 0.00445455497064584
"19256" "89fda0284e008d2e0c980fb13f96c45a" "form.family_planning_group.immediate_appropriate" 0.0157985090477052
"19257" "89fda0284e008d2e0c980fb13f968eb0" "form.family_planning_group.immediate_appropriate" 0.00513321682967437
"19258" "89fda0284e008d2e0c980fb13f983d38" "form.family_planning_group.immediate_appropriate" 0.00655495900445587
"19259" "89fda0284e008d2e0c980fb13f97bafa" "form.family_planning_group.immediate_appropriate" 0.0372056710408774
"19260" "89fda0284e008d2e0c980fb13f966efc" "form.family_planning_group.immediate_appropriate" 0.0347530100870693
"19261" "89fda0284e008d2e0c980fb13f960ab3" "form.family_planning_group.immediate_appropriate" 0.0101124319381439
"19262" "89fda0284e008d2e0c980fb13f95a0fb" "form.family_planning_group.immediate_appropriate" 0.000152335253946157
"19263" "89fda0284e008d2e0c980fb13f96442a" "form.family_planning_group.immediate_appropriate" 0.0237276983741334
"19264" "fcd13ae716841026ee760704bb0d99ee" "form.family_planning_group.immediate_appropriate" 0.0272062015678844
"19265" "89fda0284e008d2e0c980fb13f9ac931" "form.family_planning_group.immediate_appropriate" 0.0476380406981485
"19266" "89fda0284e008d2e0c980fb13f95477d" "form.family_planning_group.immediate_appropriate" 0.0200680757282015
"19267" "89fda0284e008d2e0c980fb13f99c940" "form.family_planning_group.immediate_appropriate" 0.000150769946570959
"19268" "89fda0284e008d2e0c980fb13f98abea" "form.family_planning_group.immediate_appropriate" 0.00540077996800045
"19269" "89fda0284e008d2e0c980fb13f956856" "form.family_planning_group.immediate_appropriate" 0.013460810125573
"19270" "89fda0284e008d2e0c980fb13f98317d" "form.family_planning_group.immediate_appropriate" 0.00706497191848941
"19271" "70c6ba6f55ed21716fe725c2146903eb" "form.family_planning_group.immediate_appropriate" 0.00359673202854764
"19272" "89fda0284e008d2e0c980fb13f978e69" "form.family_planning_group.immediate_appropriate" 0.00158934237733425
"19273" "89fda0284e008d2e0c980fb13f99e74b" "form.family_planning_group.immediate_appropriate" 0.11784133709227
"19274" "89fda0284e008d2e0c980fb13f97ae9f" "form.family_planning_group.immediate_appropriate" 0.0164593356682781
"19275" "89fda0284e008d2e0c980fb13f9a2e6b" "form.family_planning_group.immediate_appropriate" 0.0596042315873771
"19276" "89fda0284e008d2e0c980fb13f9509fd" "form.family_planning_group.immediate_appropriate" 0.00788286427107487
"19277" "89fda0284e008d2e0c980fb13f9b5439" "form.family_planning_group.immediate_appropriate" 0.00478607703967999
"19278" "89fda0284e008d2e0c980fb13f98311d" "form.family_planning_group.immediate_appropriate" 0.00365307045524014
"19279" "fcd13ae716841026ee760704bb0d89b2" "form.family_planning_group.immediate_appropriate" 0.0567327562068432
"19280" "89fda0284e008d2e0c980fb13f970c18" "form.family_planning_group.immediate_appropriate" 0.0629465819751044
"19281" "89fda0284e008d2e0c980fb13f9692b3" "form.family_planning_group.immediate_appropriate" 0.0149129751634688
"19282" "89fda0284e008d2e0c980fb13f9ae796" "form.family_planning_group.immediate_appropriate" 0.041667566833716
"19283" "89fda0284e008d2e0c980fb13f97cb4f" "form.family_planning_group.immediate_appropriate" 0.000647095213259206
"19284" "89fda0284e008d2e0c980fb13f992e2c" "form.family_planning_group.immediate_appropriate" 0.00967536889750926
"19285" "89fda0284e008d2e0c980fb13f950688" "form.family_planning_group.immediate_appropriate" 0.00438948913061187
"19286" "89fda0284e008d2e0c980fb13f95623e" "form.family_planning_group.immediate_appropriate" 0.0175735567962244
"19287" "89fda0284e008d2e0c980fb13f9b1273" "form.family_planning_group.immediate_appropriate" 0.0108519627488208
"19288" "89fda0284e008d2e0c980fb13f976b14" "form.family_planning_group.immediate_appropriate" 0.0113471844668143
"19289" "89fda0284e008d2e0c980fb13f9a7b0c" "form.family_planning_group.immediate_appropriate" 0.0272062015678844
"19290" "89fda0284e008d2e0c980fb13f980116" "form.family_planning_group.immediate_appropriate" 0.00478607703967999
"19291" "89fda0284e008d2e0c980fb13f99b52b" "form.family_planning_group.immediate_appropriate" 0.00355832181536168
"19292" "89fda0284e008d2e0c980fb13f99a47e" "form.family_planning_group.immediate_appropriate" 0.0156256959425396
"19293" "89fda0284e008d2e0c980fb13f9992a6" "form.family_planning_group.immediate_appropriate" 0.000642284240937687
"19294" "89fda0284e008d2e0c980fb13f9b1c77" "form.family_planning_group.immediate_appropriate" 0.0216018577561127
"19295" "89fda0284e008d2e0c980fb13f9597bc" "form.family_planning_group.immediate_appropriate" 0.0115771663335765
"19296" "89fda0284e008d2e0c980fb13f9978cb" "form.family_planning_group.immediate_appropriate" 0.0122729997531963
"19297" "89fda0284e008d2e0c980fb13f951435" "form.family_planning_group.immediate_appropriate" 0.0176349648965802
"19298" "89fda0284e008d2e0c980fb13f94fae5" "form.family_planning_group.immediate_appropriate" 0.0203781056121585
"19299" "89fda0284e008d2e0c980fb13f9b0cfa" "form.family_planning_group.immediate_appropriate" 0.0270860360103256
"19300" "89fda0284e008d2e0c980fb13f98872f" "form.family_planning_group.immediate_appropriate" 0.183046323520456
"19301" "70c6ba6f55ed21716fe725c214694627" "form.family_planning_group.immediate_appropriate" 0.00894802694752118
"19302" "89fda0284e008d2e0c980fb13f96de63" "form.family_planning_group.immediate_appropriate" 0.00141970024291567
"19303" "89fda0284e008d2e0c980fb13f99fa39" "form.family_planning_group.immediate_appropriate" 0.00792529542756377
"19304" "89fda0284e008d2e0c980fb13f950883" "form.family_planning_group.immediate_appropriate" 0.00377995508491508
"19305" "89fda0284e008d2e0c980fb13f98a6d5" "form.family_planning_group.immediate_appropriate" 0.0471654695858137
"19306" "89fda0284e008d2e0c980fb13f966281" "form.family_planning_group.immediate_appropriate" 0.00454193715120965
"19307" "89fda0284e008d2e0c980fb13f99886e" "form.family_planning_group.immediate_appropriate" 0.0209402228322829
"19308" "89fda0284e008d2e0c980fb13f94f3f9" "form.family_planning_group.immediate_appropriate" 0.0252340315280568
"19309" "fb6e0b19cbe3ef683a10c4c47669d0ce" "form.family_planning_group.immediate_appropriate" 0.0161054202544225
"19310" "89fda0284e008d2e0c980fb13f973bdc" "form.family_planning_group.immediate_appropriate" 0.00316425711540442
"19311" "89fda0284e008d2e0c980fb13f97bdf2" "form.family_planning_group.immediate_appropriate" 0.00455779762450393
"19312" "89fda0284e008d2e0c980fb13f976d3e" "form.family_planning_group.immediate_appropriate" 0.0173573940279768
"19313" "89fda0284e008d2e0c980fb13f94f406" "form.family_planning_group.immediate_appropriate" 0.00124413325654935
"19314" "89fda0284e008d2e0c980fb13f96114d" "form.family_planning_group.immediate_appropriate" 0.0013870406262682
"19315" "89fda0284e008d2e0c980fb13f978578" "form.family_planning_group.immediate_appropriate" 0.00021413724772452
"19316" "89fda0284e008d2e0c980fb13f9735c8" "form.family_planning_group.immediate_appropriate" 0.0023728298856523
"19317" "70c6ba6f55ed21716fe725c21469ace7" "form.family_planning_group.immediate_appropriate" 0.00539400617722158
"19318" "89fda0284e008d2e0c980fb13f9900d3" "form.family_planning_group.immediate_appropriate" 0.00455779762450393
"19319" "89fda0284e008d2e0c980fb13f985a55" "form.family_planning_group.immediate_appropriate" 0.0100060836970719
"19320" "89fda0284e008d2e0c980fb13f960194" "form.family_planning_group.immediate_appropriate" 0.0106008552166136
"19321" "89fda0284e008d2e0c980fb13f97a0ca" "form.family_planning_group.immediate_appropriate" 0.00749985881673209
"19322" "89fda0284e008d2e0c980fb13f956dab" "form.family_planning_group.immediate_appropriate" 0.0134456013944021
"19323" "89fda0284e008d2e0c980fb13f980ee3" "form.family_planning_group.immediate_appropriate" 0.00528891106565002
"19324" "89fda0284e008d2e0c980fb13f9528e1" "form.family_planning_group.immediate_appropriate" 0.00326799076650176
"19325" "89fda0284e008d2e0c980fb13f97478a" "form.family_planning_group.immediate_appropriate" 0.0400554736280538
"19326" "89fda0284e008d2e0c980fb13f955cb1" "form.family_planning_group.immediate_appropriate" 0.00229338763175703
"19327" "70c6ba6f55ed21716fe725c21469e6ed" "form.family_planning_group.immediate_appropriate" 0.00405610672860952
"19328" "89fda0284e008d2e0c980fb13f98d9d7" "form.family_planning_group.immediate_appropriate" 0.0217144658724913
"19329" "70c6ba6f55ed21716fe725c2146966b6" "form.family_planning_group.immediate_appropriate" 0.00599051431814078
"19330" "89fda0284e008d2e0c980fb13f9b3322" "form.family_planning_group.immediate_appropriate" 0.209671981004534
"19331" "89fda0284e008d2e0c980fb13f990df9" "form.family_planning_group.immediate_appropriate" 0.00440000202831958
"19332" "89fda0284e008d2e0c980fb13f95dbc7" "form.family_planning_group.immediate_appropriate" 0.00477470757955187
"19333" "89fda0284e008d2e0c980fb13f959c0a" "form.family_planning_group.immediate_appropriate" 0.00660273184010036
"19334" "fb6e0b19cbe3ef683a10c4c47669bc70" "form.family_planning_group.immediate_appropriate" 0.001435328086668
"19335" "89fda0284e008d2e0c980fb13f96ef9f" "form.family_planning_group.immediate_appropriate" 0.0104158914334719
"19336" "70c6ba6f55ed21716fe725c2146972eb" "form.family_planning_group.immediate_appropriate" 0.0104371041412626
"19337" "89fda0284e008d2e0c980fb13f976515" "form.family_planning_group.immediate_appropriate" 0.0101971536313334
"19338" "89fda0284e008d2e0c980fb13f9b5305" "form.family_planning_group.immediate_appropriate" 0.000798014951618296
"19339" "89fda0284e008d2e0c980fb13f958016" "form.family_planning_group.immediate_appropriate" 0.0150461701569099
"19340" "89fda0284e008d2e0c980fb13f99f651" "form.family_planning_group.immediate_appropriate" 0.0178260349418371
"19341" "89fda0284e008d2e0c980fb13f98e475" "form.family_planning_group.immediate_appropriate" 0.0026001748524052
"19342" "fcd13ae716841026ee760704bb0da4a8" "form.family_planning_group.immediate_appropriate" 0.011455584156973
"19343" "89fda0284e008d2e0c980fb13f9a9d0f" "form.family_planning_group.immediate_appropriate" 0.0041109980077949
"19344" "fcd13ae716841026ee760704bb0d7fee" "form.family_planning_group.immediate_appropriate" 0.0221456076675449
"19345" "89fda0284e008d2e0c980fb13f9a3e49" "form.family_planning_group.immediate_appropriate" 0.00624679484425029
"19346" "89fda0284e008d2e0c980fb13f999899" "form.family_planning_group.immediate_appropriate" 6.06692476556899e-05
"19347" "89fda0284e008d2e0c980fb13f95ad0e" "form.family_planning_group.immediate_appropriate" 0.000152335253946157
"19348" "89fda0284e008d2e0c980fb13f97031c" "form.family_planning_group.immediate_appropriate" 0.0308927331882731
"19349" "89fda0284e008d2e0c980fb13f954d49" "form.family_planning_group.immediate_appropriate" 0.0336668778536025
"19350" "89fda0284e008d2e0c980fb13f987fd5" "form.family_planning_group.immediate_appropriate" 0.00673103749553154
"19351" "70c6ba6f55ed21716fe725c214691571" "form.family_planning_group.immediate_appropriate" 0.00846601779683669
"19352" "89fda0284e008d2e0c980fb13f94e6b6" "form.family_planning_group.immediate_appropriate" 0.0365323949980457
"19353" "89fda0284e008d2e0c980fb13f9a68f3" "form.family_planning_group.immediate_appropriate" 0.0146437448810573
"19354" "fcd13ae716841026ee760704bb0d7ba4" "form.family_planning_group.immediate_appropriate" 0.00112870173466062
"19355" "fcd13ae716841026ee760704bb0d89a7" "form.family_planning_group.immediate_appropriate" 0.0242146859583401
"19356" "89fda0284e008d2e0c980fb13f998a68" "form.family_planning_group.immediate_appropriate" 0.00201166208934587
"19357" "89fda0284e008d2e0c980fb13f9a0d1f" "form.family_planning_group.immediate_appropriate" 0.0265515767872835
"19358" "89fda0284e008d2e0c980fb13f97256b" "form.family_planning_group.immediate_appropriate" 0.00276231725836262
"19359" "89fda0284e008d2e0c980fb13f9849f8" "form.family_planning_group.immediate_appropriate" 0.0128274884265931
"19360" "89fda0284e008d2e0c980fb13f9a6d98" "form.family_planning_group.immediate_appropriate" 0.00599051431814078
"19361" "89fda0284e008d2e0c980fb13f95cb81" "form.family_planning_group.immediate_appropriate" 0.0039745256984844
"19362" "89fda0284e008d2e0c980fb13f96e561" "form.family_planning_group.immediate_appropriate" 0.00306854391210203
"19363" "89fda0284e008d2e0c980fb13f98f9d5" "form.family_planning_group.immediate_appropriate" 0.0134456013944021
"19364" "89fda0284e008d2e0c980fb13f9afb45" "form.family_planning_group.immediate_appropriate" 0.00208205940883456
"19365" "fcd13ae716841026ee760704bb0d92e5" "form.family_planning_group.immediate_appropriate" 0.031397384226442
